-0.1294183982917003,0.7853981633974483,0.4666666666666667,0.5,0.9666666666666667,0.003023497474952481,0.0023923762075810516,0.0,0.9833333333333333,9.0,0.0
-0.1294183982917003,0.7853981633974483,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.00307630092305938,0.0030181220758257548,0.0,0.9666666666666667,10.0,1.0
-0.1301983011119557,0.7853981633974483,0.4666666666666667,0.43333333333333335,0.9,0.0034314525562091757,0.0026134588939723644,0.0,0.95,10.0,3.0
-0.1311328430369057,0.7853981633974483,0.4666666666666667,0.4,0.8666666666666667,0.0034736717168301987,0.002560212941901434,0.0,0.9333333333333333,0.0,1.0
-0.1311328430369057,0.7853981633974483,0.43333333333333335,0.4,0.8333333333333334,0.0032807973258822992,0.0032220101519770364,0.03125,0.9166666666666666,1.0,2.0
-0.13327541039584034,0.7853981633974483,0.4,0.4,0.8,0.003762739022624354,0.003420156850451551,0.03125,0.9,3.0,0.0
-0.13327541039584034,0.7853981633974483,0.36666666666666664,0.4,0.7666666666666666,0.003396987707158432,0.0042117432762364855,0.03125,0.8833333333333333,5.0,0.0
-0.13327541039584034,0.7853981633974483,0.3333333333333333,0.4,0.7333333333333334,0.0034558339744408828,0.00428291688757046,0.03125,0.8666666666666667,7.0,0.0
-0.13375285831315706,0.7853981633974483,0.3,0.4,0.7,0.003940648980697398,0.0038127438364333054,0.03125,0.85,3.0,10.0
-0.13506445666958267,0.7853981633974483,0.26666666666666666,0.4,0.6666666666666667,0.003966747491650466,0.0037855837447897437,0.0625,0.8333333333333334,9.0,4.0
-0.13506445666958267,0.7853981633974483,0.26666666666666666,0.36666666666666664,0.6333333333333333,0.003531822105837383,0.004777245370483861,0.0625,0.8166666666666667,8.0,3.0
-0.13506445666958267,0.7853981633974483,0.23333333333333334,0.36666666666666664,0.6,0.0038041437874083758,0.004966546699607184,0.0625,0.8,7.0,2.0
-0.13506445666958267,0.7853981633974483,0.23333333333333334,0.3333333333333333,0.5666666666666667,0.004077654249642912,0.005242756945080038,0.03125,0.7833333333333333,6.0,1.0
-0.13506445666958267,0.7853981633974483,0.23333333333333334,0.3,0.5333333333333333,0.0046190278868888275,0.00529314407636615,0.03125,0.7666666666666667,10.0,5.0
-0.13608179768426207,0.7853981633974483,0.23333333333333334,0.26666666666666666,0.5,0.004972423172607042,0.0049655852718528065,0.03125,0.75,0.0,9.0
-0.13608179768426207,0.7853981633974483,0.2,0.26666666666666666,0.4666666666666667,0.005040127310550709,0.005262395489302197,0.03125,0.7333333333333333,1.0,10.0
-0.13663512999834349,0.7853981633974483,0.16666666666666666,0.26666666666666666,0.43333333333333335,0.005392172199219988,0.004901037498973692,0.03125,0.7166666666666667,5.0,10.0
-0.13692993261734113,0.7853981633974483,0.13333333333333333,0.26666666666666666,0.4,0.005408633748007641,0.004882864996321325,0.09375,0.7,3.0,6.0
-0.13692993261734113,0.7853981633974483,0.13333333333333333,0.23333333333333334,0.3666666666666667,0.00505798013348037,0.0057319186497463,0.09375,0.6833333333333333,4.0,7.0
-0.13722928341457877,0.7853981633974483,0.1,0.23333333333333334,0.33333333333333337,0.0053550018813855495,0.005814453123973017,0.09375,0.6666666666666666,5.0,8.0
-0.13787878650740346,0.7853981633974483,0.1,0.2,0.30000000000000004,0.00556360246664806,0.006019182382502727,0.09375,0.65,10.0,7.0
-0.13907623978031744,0.7853981633974483,0.1,0.16666666666666666,0.26666666666666666,0.005583718452060118,0.005994282667801331,0.09375,0.6333333333333333,2.0,3.0
-0.13907623978031744,0.7853981633974483,0.1,0.13333333333333333,0.23333333333333334,0.005884383943400182,0.006129642098725353,0.03125,0.6166666666666667,2.0,5.0
-0.13912802088445497,0.7853981633974483,0.1,0.1,0.2,0.006613256164150983,0.005503780092036379,0.0,0.6,6.0,9.0
-0.13912802088445497,0.7853981633974483,0.06666666666666667,0.1,0.16666666666666669,0.0068267574878690535,0.005701866919160088,0.0,0.5833333333333334,7.0,10.0
-0.1397703359728193,0.7853981633974483,0.03333333333333333,0.1,0.13333333333333333,0.0071617405191080315,0.005274976483260809,0.0625,0.5666666666666667,5.0,4.0
-0.1397703359728193,0.7853981633974483,0.03333333333333333,0.06666666666666667,0.1,0.006783614888839454,0.006287848493649802,0.0625,0.55,6.0,5.0
-0.1397703359728193,0.7853981633974483,0.0,0.06666666666666667,0.06666666666666667,0.006999988107486478,0.00637066736547026,0.0625,0.5333333333333333,7.0,6.0
-0.1397703359728193,0.7853981633974483,0.0,0.03333333333333333,0.03333333333333333,0.007277689288062577,0.006578871915735224,0.0625,0.5166666666666667,8.0,7.0
-0.1397703359728193,0.7853981633974483,-0.03333333333333333,0.03333333333333333,0.0,0.007502077472972136,0.006739807866096221,0.03125,0.5,9.0,8.0
-0.1397703359728193,0.7853981633974483,-0.03333333333333333,0.0,-0.03333333333333333,0.007691093953906701,0.006709051586247992,0.03125,0.48333333333333334,10.0,9.0
-0.1414213562373095,0.7853981633974483,-0.03333333333333333,0.0,-0.03333333333333333,0.007861449750160109,0.006509426115331542,0.03125,0.48333333333333334,-1.0,-1.0
0.11887326595149579,0.7853981633974483,-0.03333333333333333,0.03333333333333333,0.0,0.00786144975016011,0.006509426115331541,0.03125,0.5,10.0,3.0
0.12268927899372696,0.7853981633974483,0.0,0.03333333333333333,0.03333333333333333,0.008169221744339266,0.006114906775267026,0.03125,0.5166666666666667,5.0,10.0
0.1253407971982488,0.7853981633974483,0.0,0.06666666666666667,0.06666666666666667,0.008514390153619638,0.005624360327213844,0.03125,0.5333333333333333,10.0,7.0
0.12687272183981774,0.7853981633974483,0.03333333333333333,0.06666666666666667,0.1,0.008837254829230087,0.005105658308970632,0.03125,0.55,3.0,0.0
0.13090472348019663,0.7853981633974483,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.00877347598232977,0.004985900483477499,0.03125,0.5666666666666667,7.0,0.0
0.13476855578289848,0.7853981633974483,0.1,0.06666666666666667,0.16666666666666669,0.009064456315192204,0.00498524223697321,0.03125,0.5833333333333334,5.0,0.0
0.13509602282303007,0.7853981633974483,0.13333333333333333,0.06666666666666667,0.2,0.008759037858898859,0.005090890649486203,0.03125,0.6,3.0,10.0
0.13708488929587034,0.7853981633974483,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.008753477678745918,0.005100445112570722,0.03125,0.6166666666666667,9.0,0.0
0.137205105587334,0.7853981633974483,0.16666666666666666,0.1,0.26666666666666666,0.008459633129379628,0.0052958374101907246,0.03125,0.6333333333333333,0.0,1.0
0.13799422847205056,0.7853981633974483,0.2,0.1,0.30000000000000004,0.007984437989173903,0.005599527866880447,0.03125,0.65,5.0,4.0
0.14031432956476805,0.7853981633974483,0.2,0.13333333333333333,0.33333333333333337,0.007682920668965546,0.005387903151723255,0.03125,0.6666666666666666,10.0,9.0
0.14057997680035958,0.7853981633974483,0.2,0.16666666666666666,0.3666666666666667,0.007515051947818003,0.005618014234980996,0.03125,0.6833333333333333,10.0,1.0
0.1414213562373095,0.7853981633974483,0.2,0.16666666666666666,0.3666666666666667,0.00750116833191171,0.0056326570380562995,0.03125,0.6833333333333333,-1.0,-1.0
